delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,time_variance_hours,on_time,cost_per_km,cost_per_kg
10159.0,ecom express,documents,van,standard,south,hot,223.1,43.74,7.0,24.0,no,delivered,4,1246.72,-17.0,True,5.588166741371582,28.502972107910377
10160.0,xpressbees,groceries,scooter,express,central,hot,237.0,40.97,4.0,6.0,no,delivered,4,1357.91,-2.0,True,5.729578059071731,33.144007810593116
10161.0,amazon logistics,electronics,bike,two day,east,stormy,244.0,33.1,12.0,16.0,no,delivered,4,1319.3,-4.0,True,5.406967213114754,39.85800604229607
10162.0,blue dart,clothing,scooter,standard,south,foggy,230.9,48.08,9.0,24.0,no,delivered,5,1298.74,-15.0,True,5.624686011260286,27.012063227953412
10163.0,dhl,electronics,bike,standard,east,cold,56.5,35.23,4.0,24.0,no,delivered,4,388.19,-20.0,True,6.870619469026549,11.018734033494182
10164.0,shadowfax,automobile parts,scooter,same day,west,clear,233.4,49.23,8.0,8.0,yes,delayed,2,1414.69,0.0,True,6.061225364181663,28.736339630306727
10165.0,dhl,fragile items,truck,standard,east,rainy,74.0,39.7,5.0,24.0,no,delivered,4,489.1,-19.0,True,6.60945945945946,12.319899244332493
10166.0,dhl,groceries,ev bike,standard,north,foggy,92.7,46.36,6.0,24.0,no,delivered,5,602.58,-18.0,True,6.500323624595469,12.997842968075929
10167.0,dhl,electronics,truck,two day,south,clear,78.5,16.22,3.0,16.0,no,delivered,4,441.16,-13.0,True,5.619872611464968,27.198520345252778
10168.0,delhivery,groceries,ev bike,standard,central,rainy,66.4,12.58,6.0,24.0,no,delivered,4,369.74,-18.0,True,5.568373493975903,29.391096979332275
10169.0,amazon logistics,groceries,bike,standard,west,clear,173.9,40.76,5.0,24.0,no,delivered,5,991.78,-19.0,True,5.70316273720529,24.332188420019627
10170.0,ecom express,clothing,scooter,express,south,cold,185.6,18.72,6.0,5.0,yes,delayed,2,1034.16,1.0,False,5.57198275862069,55.24358974358975
10171.0,delhivery,pharmacy,truck,two day,central,clear,224.5,16.1,5.0,16.0,no,delivered,4,1170.8,-11.0,True,5.215144766146993,72.72049689440993
10172.0,dhl,automobile parts,bike,two day,north,clear,60.3,30.64,3.0,16.0,no,delivered,3,393.42,-13.0,True,6.524378109452737,12.840078328981724
10173.0,fedex,fragile items,truck,express,north,cold,142.4,3.36,6.0,4.0,yes,delayed,3,772.08,2.0,False,5.421910112359551,229.7857142857143
10174.0,amazon logistics,fragile items,scooter,express,north,clear,179.2,37.48,7.0,5.0,yes,delayed,3,1058.44,2.0,False,5.906473214285715,28.2401280683031
10175.0,ecom express,fragile items,van,same day,north,rainy,110.6,4.4,9.0,8.0,yes,failed,1,666.2,1.0,False,6.023508137432189,151.4090909090909
10176.0,dhl,electronics,truck,two day,south,stormy,67.3,5.95,4.0,16.0,no,delivered,4,354.35,-12.0,True,5.265230312035662,59.5546218487395
10177.0,xpressbees,furniture,ev van,standard,north,clear,24.3,7.37,1.0,24.0,no,delivered,5,143.61,-23.0,True,5.909876543209877,19.485753052917232
10178.0,ecom express,pharmacy,bike,express,south,rainy,84.2,48.44,6.0,3.0,yes,delayed,2,616.32,3.0,False,7.319714964370546,12.723369116432702
10179.0,amazon logistics,electronics,truck,standard,north,cold,157.0,1.16,6.0,24.0,no,delivered,5,788.48,-18.0,True,5.022165605095542,679.7241379310345
10180.0,ekart,clothing,truck,standard,north,cold,51.4,5.48,2.0,24.0,no,delivered,4,273.44,-22.0,True,5.3198443579766534,49.8978102189781
10181.0,amazon logistics,pharmacy,bike,same day,east,stormy,262.9,13.08,14.0,8.0,yes,failed,1,1453.74,6.0,False,5.52963103841765,111.14220183486239
10182.0,dhl,cosmetics,truck,standard,east,rainy,212.4,45.22,12.0,24.0,no,delivered,4,1197.66,-12.0,True,5.638700564971751,26.485183547103055
10183.0,delhivery,clothing,bike,two day,west,cold,31.5,18.05,0.0,16.0,no,delivered,5,211.65,-16.0,True,6.719047619047619,11.725761772853186
10184.0,xpressbees,furniture,ev bike,standard,east,foggy,61.6,47.0,3.0,24.0,no,delivered,5,449.0,-21.0,True,7.288961038961038,9.553191489361701
10185.0,amazon logistics,electronics,scooter,two day,central,foggy,16.4,8.7,4.0,16.0,no,delivered,3,108.1,-12.0,True,6.591463414634147,12.425287356321839
10186.0,dhl,electronics,bike,express,east,hot,256.9,9.61,8.0,7.0,yes,delayed,2,1363.33,1.0,False,5.306850914752823,141.86576482830384
10187.0,fedex,pharmacy,bike,same day,south,hot,70.3,2.77,2.0,8.0,no,delivered,4,459.81,-6.0,True,6.5406827880512095,165.99638989169674
10188.0,dhl,pharmacy,van,express,north,clear,290.2,8.6,7.0,7.0,no,delivered,4,1526.8,0.0,True,5.261199172984149,177.53488372093022
10189.0,blue dart,cosmetics,scooter,express,east,stormy,293.0,44.28,16.0,7.0,yes,delayed,3,1632.7206,9.0,False,5.572425255972696,36.872642276422766
10190.0,ecom express,automobile parts,van,same day,south,cold,74.0,21.74,2.0,8.0,no,delivered,5,535.22,-6.0,True,7.232702702702703,24.61913523459062
10191.0,delhivery,clothing,ev van,express,east,hot,277.7,31.0,6.0,7.0,no,delivered,5,1531.5,-1.0,True,5.5149441843716245,49.403225806451616
10192.0,shadowfax,groceries,ev van,standard,central,hot,106.5,14.11,3.0,24.0,no,delivered,5,574.83,-21.0,True,5.397464788732394,40.73919206236712
10193.0,delhivery,fragile items,ev bike,standard,north,hot,100.4,9.44,6.0,24.0,no,delivered,4,530.32,-18.0,True,5.282071713147411,56.17796610169492
10194.0,xpressbees,electronics,van,express,south,foggy,272.8,25.1,11.0,7.0,yes,delayed,3,1489.3,4.0,False,5.459310850439882,59.33466135458167
10195.0,ecom express,fragile items,bike,standard,north,rainy,178.6,3.23,11.0,24.0,no,delivered,5,902.69,-13.0,True,5.054255319148937,279.47058823529414
10196.0,shadowfax,automobile parts,van,standard,west,foggy,205.8,46.16,7.0,24.0,no,delivered,4,1167.48,-17.0,True,5.672886297376093,25.29202772963605
10197.0,shadowfax,electronics,bike,standard,east,rainy,125.2,25.65,10.0,24.0,no,delivered,4,702.95,-14.0,True,5.614616613418531,27.40545808966862
10198.0,amazon logistics,clothing,bike,two day,north,clear,157.2,14.52,8.0,16.0,no,delivered,4,829.56,-8.0,True,5.277099236641221,57.132231404958674
10199.0,ecom express,cosmetics,scooter,express,west,stormy,232.4,0.67,8.0,6.0,yes,delayed,2,1214.01,2.0,False,5.223795180722892,1811.9552238805968
10200.0,amazon logistics,furniture,ev bike,express,north,foggy,52.0,3.55,5.0,3.0,yes,delayed,2,320.65,2.0,False,6.1663461538461535,90.32394366197182
10201.0,ekart,automobile parts,ev bike,two day,west,hot,296.3,13.99,8.0,16.0,no,delivered,4,1523.47,-8.0,True,5.141646979412757,108.89706933523945
10202.0,shadowfax,furniture,truck,same day,central,rainy,240.4,8.81,9.0,8.0,yes,failed,2,1328.43,1.0,False,5.525915141430948,150.78660612939842
10203.0,amazon logistics,pharmacy,scooter,standard,east,rainy,81.1,24.62,5.0,24.0,no,delivered,5,479.36,-19.0,True,5.910727496917387,19.470349309504467
10204.0,ekart,documents,ev bike,same day,west,rainy,210.3,25.26,10.0,8.0,yes,delayed,3,1227.28,2.0,False,5.83585354255825,48.58590657165479
10205.0,xpressbees,documents,ev van,same day,north,clear,4.9,6.72,1.0,8.0,no,delivered,4,144.66,-7.0,True,29.522448979591832,21.526785714285715
10206.0,delhivery,clothing,truck,express,west,hot,225.6,32.56,7.0,6.0,yes,delayed,2,1275.68,1.0,False,5.654609929078014,39.17936117936118
10207.0,amazon logistics,clothing,ev bike,same day,north,hot,239.4,46.32,6.0,8.0,no,delivered,5,1435.96,-2.0,True,5.9981620718462825,31.000863557858377
10208.0,shadowfax,clothing,ev van,standard,east,hot,42.9,32.23,3.0,24.0,no,delivered,5,311.19,-21.0,True,7.253846153846154,9.65529010238908
10209.0,xpressbees,automobile parts,ev bike,two day,east,hot,92.2,24.15,4.0,16.0,no,delivered,5,533.45,-12.0,True,5.785791757049892,22.089026915113873
10210.0,amazon logistics,electronics,ev van,same day,west,foggy,195.0,9.34,6.0,8.0,no,delivered,5,1103.02,-2.0,True,5.656512820512821,118.09635974304068
10211.0,blue dart,furniture,scooter,express,west,cold,212.3,26.5,8.0,6.0,yes,delayed,2,1191.0,2.0,False,5.609985869053226,44.943396226415096
10212.0,fedex,furniture,scooter,two day,central,clear,21.5,44.38,2.0,16.0,no,delivered,5,240.64,-14.0,True,11.192558139534883,5.422262280306444
10213.0,amazon logistics,electronics,scooter,same day,west,stormy,128.6,38.9,9.0,8.0,yes,delayed,3,859.7,1.0,False,6.685069984447901,22.10025706940874
10214.0,blue dart,fragile items,scooter,two day,north,clear,144.5,23.83,4.0,16.0,no,delivered,5,793.99,-12.0,True,5.494740484429066,33.31892572387747
10215.0,amazon logistics,furniture,truck,standard,west,hot,205.0,24.81,6.0,24.0,no,delivered,4,1099.43,-18.0,True,5.363073170731708,44.31398629584845
10216.0,ekart,clothing,ev van,express,north,cold,105.6,43.89,3.0,4.0,no,delivered,4,709.67,-1.0,True,6.720359848484849,16.16928685349738
10217.0,shadowfax,clothing,scooter,express,central,stormy,108.5,6.29,7.0,4.0,yes,delayed,2,611.37,3.0,False,5.634746543778802,97.19713831478538
10218.0,fedex,cosmetics,ev bike,express,central,clear,65.9,12.75,1.0,3.0,no,delivered,5,417.75,-2.0,True,6.339150227617602,32.76470588235294
10219.0,xpressbees,pharmacy,bike,same day,south,clear,272.9,6.29,6.0,8.0,no,delivered,5,1483.37,-2.0,True,5.435580798827409,235.82988871224163
10220.0,amazon logistics,groceries,ev van,express,north,stormy,29.4,37.5,8.0,2.0,yes,delayed,2,309.5,6.0,False,10.527210884353742,8.253333333333334
10221.0,dhl,groceries,truck,two day,central,foggy,147.3,33.81,5.0,16.0,no,delivered,5,837.93,-11.0,True,5.688594704684317,24.78349600709849
10222.0,blue dart,electronics,van,standard,south,clear,43.7,37.38,2.0,24.0,no,delivered,5,330.64,-22.0,True,7.566132723112127,8.84537185660781
10223.0,dhl,electronics,van,standard,central,stormy,10.0,30.24,7.0,24.0,no,delivered,5,140.72,-17.0,True,14.072,4.6534391534391535
10224.0,shadowfax,furniture,ev van,two day,north,hot,208.7,39.4,5.0,16.0,no,delivered,5,1161.7,-11.0,True,5.566363200766651,29.484771573604064
10225.0,xpressbees,groceries,van,same day,south,stormy,50.5,39.49,8.0,8.0,yes,delayed,2,470.97,0.0,True,9.326138613861387,11.926310458343885
10226.0,xpressbees,documents,bike,standard,east,foggy,175.1,43.1,6.0,24.0,no,delivered,4,1004.8,-18.0,True,5.738435179897201,23.31322505800464
10227.0,dhl,groceries,truck,two day,north,cold,187.8,4.13,6.0,16.0,no,delivered,4,951.39,-10.0,True,5.065974440894569,230.36077481840195
10228.0,ecom express,pharmacy,truck,standard,east,rainy,292.8,3.27,11.0,24.0,no,delivered,3,1473.81,-13.0,True,5.033504098360655,450.70642201834863
10229.0,delhivery,documents,ev bike,same day,central,cold,129.9,24.57,6.0,8.0,no,delivered,5,823.21,-2.0,True,6.337259430331024,33.50468050468051
10230.0,blue dart,groceries,van,standard,north,clear,23.5,4.43,0.0,24.0,no,delivered,5,130.79,-24.0,True,5.565531914893617,29.52370203160271
10231.0,delhivery,documents,scooter,express,east,clear,138.6,9.43,5.0,4.0,yes,delayed,3,771.29,1.0,False,5.564862914862915,81.79109225874868
10232.0,ecom express,pharmacy,bike,two day,north,cold,41.0,23.01,2.0,16.0,no,delivered,4,274.03,-14.0,True,6.683658536585365,11.909169926119077
10233.0,blue dart,electronics,ev van,standard,west,clear,156.0,45.43,7.0,24.0,no,delivered,3,916.29,-17.0,True,5.873653846153846,20.16927140655954
10234.0,shadowfax,automobile parts,scooter,express,east,foggy,144.3,15.21,9.0,4.0,yes,delayed,2,817.13,5.0,False,5.662716562716562,53.723208415516105
10235.0,amazon logistics,furniture,van,express,east,hot,136.9,48.52,3.0,4.0,no,delivered,4,880.06,-1.0,True,6.4284879474068655,18.13808738664468
10236.0,xpressbees,documents,bike,standard,east,clear,237.9,44.13,6.0,24.0,no,delivered,3,1321.89,-18.0,True,5.556494325346785,29.954452753229095
10237.0,ecom express,cosmetics,scooter,standard,west,rainy,112.5,26.98,8.0,24.0,no,delivered,5,643.44,-16.0,True,5.719466666666667,23.848776871756858
10238.0,delhivery,automobile parts,bike,express,west,clear,228.3,25.3,7.0,6.0,yes,delayed,2,1267.4,1.0,False,5.551467367498905,50.094861660079054
10239.0,dhl,electronics,van,express,central,hot,234.8,40.04,7.0,6.0,yes,delayed,2,1344.12,1.0,False,5.724531516183986,33.569430569430565
10240.0,fedex,clothing,ev van,standard,west,hot,110.0,2.32,5.0,24.0,no,delivered,4,556.96,-19.0,True,5.063272727272728,240.06896551724142
10241.0,xpressbees,clothing,scooter,same day,central,hot,95.3,14.17,4.0,8.0,no,delivered,5,619.01,-4.0,True,6.495383001049318,43.68454481298518
10242.0,shadowfax,electronics,ev van,standard,north,rainy,6.9,13.91,2.0,24.0,no,delivered,4,95.6674,-22.0,True,13.864840579710144,6.877598849748383
10243.0,shadowfax,cosmetics,truck,express,north,cold,233.7,5.44,6.0,6.0,yes,delayed,3,1234.82,0.0,True,5.283782627299957,226.98897058823528
10244.0,ekart,clothing,ev van,two day,east,foggy,220.9,2.48,9.0,16.0,no,delivered,4,1111.94,-7.0,True,5.033680398370303,448.36290322580646
10245.0,delhivery,groceries,truck,express,north,rainy,46.1,39.22,4.0,2.0,yes,delayed,2,398.16,2.0,False,8.636876355748374,10.151963284038757
10246.0,dhl,fragile items,ev van,same day,central,rainy,47.9,4.44,9.0,8.0,yes,failed,1,352.82,1.0,False,7.365762004175365,79.46396396396395
10247.0,ekart,pharmacy,truck,express,central,foggy,230.5,24.21,8.0,6.0,yes,failed,2,1275.13,2.0,False,5.532017353579176,52.6695580338703
10248.0,fedex,cosmetics,ev bike,same day,east,foggy,39.3,31.05,3.0,8.0,no,delivered,3,389.65,-5.0,True,9.914758269720101,12.549114331723027
10249.0,amazon logistics,electronics,bike,two day,east,cold,239.2,25.29,6.0,16.0,no,delivered,5,1271.87,-10.0,True,5.317182274247491,50.291419533412416
10250.0,fedex,automobile parts,ev van,express,central,hot,67.1,37.79,4.0,3.0,yes,delayed,2,498.87,1.0,False,7.434724292101342,13.201111405133634
10251.0,shadowfax,electronics,bike,same day,east,stormy,145.3,10.5,7.0,8.0,no,delivered,4,858.0,-1.0,True,5.905024088093599,81.71428571428571
10252.0,delhivery,cosmetics,scooter,express,central,clear,57.6,48.07,2.0,3.0,no,delivered,4,482.21,-1.0,True,8.371701388888889,10.03141252340337
10253.0,shadowfax,pharmacy,ev bike,express,central,foggy,77.3,6.55,5.0,3.0,yes,delayed,3,456.15,2.0,False,5.901034928848642,69.6412213740458
10254.0,dhl,groceries,scooter,two day,south,rainy,174.0,43.14,7.0,16.0,no,delivered,4,999.42,-9.0,True,5.743793103448276,23.166898470097355
10255.0,blue dart,fragile items,bike,express,west,stormy,255.9,23.04,11.0,7.0,yes,failed,1,1398.62,4.0,False,5.46549433372411,60.70399305555555
10256.0,blue dart,automobile parts,ev van,standard,north,cold,177.9,8.65,4.0,24.0,no,delivered,5,915.45,-20.0,True,5.145868465430017,105.83236994219654
10257.0,amazon logistics,electronics,truck,express,north,cold,64.1,36.93,2.0,3.0,no,delivered,3,481.29,-1.0,True,7.50842433697348,13.032493907392364
10258.0,ecom express,automobile parts,van,same day,north,stormy,166.4,19.37,9.0,8.0,yes,delayed,2,990.11,1.0,False,5.950180288461539,51.11564274651523
10259.0,fedex,documents,scooter,same day,central,rainy,53.4,9.54,4.0,8.0,no,delivered,4,395.62,-4.0,True,7.408614232209738,41.46960167714885
10260.0,ecom express,fragile items,ev bike,same day,north,cold,155.3,43.08,6.0,8.0,no,delivered,4,1005.74,-2.0,True,6.476110753380554,23.34586815227484
10261.0,blue dart,fragile items,scooter,express,south,stormy,67.2,7.01,6.0,3.0,yes,delayed,3,407.03,3.0,False,6.056994047619047,58.0641940085592
10262.0,ekart,pharmacy,truck,express,west,clear,234.9,48.97,6.0,6.0,yes,delayed,2,1371.41,0.0,True,5.838271604938272,28.00510516642843
10263.0,ecom express,fragile items,bike,standard,north,clear,256.1,45.48,7.0,24.0,no,delivered,5,1416.94,-17.0,True,5.532760640374853,31.155233069481095
10264.0,blue dart,fragile items,scooter,standard,north,cold,187.7,3.25,5.0,24.0,no,delivered,4,948.25,-19.0,True,5.051944592434737,291.7692307692308
10265.0,shadowfax,furniture,bike,two day,west,clear,119.0,24.91,4.0,16.0,no,delivered,3,669.73,-12.0,True,5.627983193277311,26.88598956242473
10266.0,blue dart,clothing,scooter,two day,central,hot,251.6,33.45,7.0,16.0,no,delivered,5,1358.35,-9.0,True,5.398847376788553,40.6083707025411
10267.0,ekart,groceries,van,standard,north,clear,109.6,40.12,3.0,24.0,no,delivered,4,668.36,-21.0,True,6.098175182481752,16.659022931206383
10268.0,fedex,automobile parts,ev bike,two day,west,clear,106.2,40.99,5.0,16.0,no,delivered,4,653.97,-11.0,True,6.157909604519774,15.95437911685777
10269.0,dhl,clothing,ev bike,two day,east,clear,38.3,1.84,1.0,16.0,no,delivered,4,197.02,-15.0,True,5.144125326370758,107.07608695652173
10270.0,amazon logistics,automobile parts,truck,standard,central,foggy,260.6,36.59,8.0,24.0,no,delivered,5,1412.77,-16.0,True,5.4212202609363,38.61082262913364
10271.0,ecom express,clothing,ev van,express,central,hot,42.5,0.69,2.0,2.0,no,delivered,4,264.57,0.0,True,6.225176470588235,383.4347826086957
10272.0,fedex,pharmacy,van,standard,east,foggy,284.2,44.81,12.0,24.0,no,delivered,3,1555.43,-12.0,True,5.473011963406052,34.711671501896895
10273.0,fedex,pharmacy,van,same day,central,rainy,219.8,42.07,11.0,8.0,yes,delayed,2,1325.21,3.0,False,6.029162875341219,31.500118849536488
10274.0,delhivery,clothing,truck,same day,south,cold,252.5,22.35,7.0,8.0,no,delivered,4,1429.55,-1.0,True,5.661584158415842,63.96196868008948
10275.0,ekart,furniture,scooter,standard,east,stormy,145.9,43.98,9.0,24.0,no,delivered,5,861.44,-15.0,True,5.904318026045237,19.587085038653935
10276.0,delhivery,clothing,van,two day,north,stormy,76.2,27.91,9.0,16.0,no,delivered,5,464.73,-7.0,True,6.098818897637796,16.651021139376567
10277.0,amazon logistics,groceries,ev van,express,north,hot,147.7,43.47,6.0,4.0,yes,failed,1,918.91,2.0,False,6.221462423832092,21.138946399815964
10278.0,ekart,automobile parts,van,express,west,hot,240.7,27.15,10.0,6.0,yes,delayed,3,1334.95,4.0,False,5.546115496468634,49.1694290976059
10279.0,dhl,electronics,ev van,standard,east,clear,141.8,0.92,5.0,24.0,no,delivered,5,711.76,-19.0,True,5.019464033850493,773.6521739130434
10280.0,amazon logistics,fragile items,ev bike,two day,north,cold,83.1,24.99,4.0,16.0,no,delivered,4,490.47,-12.0,True,5.90216606498195,19.626650660264108
10281.0,xpressbees,cosmetics,scooter,standard,central,stormy,168.3,16.12,8.0,24.0,no,delivered,4,889.86,-16.0,True,5.287344028520499,55.202233250620345
10282.0,shadowfax,cosmetics,van,two day,central,rainy,10.4,4.06,3.0,16.0,no,delivered,3,95.6674,-13.0,True,9.198788461538461,23.563399014778327
10283.0,delhivery,documents,van,two day,south,stormy,222.9,47.52,12.0,16.0,no,delivered,5,1257.06,-4.0,True,5.639569313593539,26.453282828282827
10284.0,shadowfax,automobile parts,ev van,standard,north,clear,199.7,48.71,9.0,24.0,no,delivered,5,1144.63,-15.0,True,5.731747621432149,23.498870868404847
10285.0,shadowfax,documents,van,standard,south,cold,68.1,23.35,2.0,24.0,no,delivered,4,410.55,-22.0,True,6.028634361233481,17.582441113490365
10286.0,ekart,furniture,van,standard,west,foggy,66.0,17.39,7.0,24.0,no,delivered,4,382.17,-17.0,True,5.790454545454546,21.97642323174238
10287.0,xpressbees,electronics,ev bike,two day,north,clear,232.4,46.35,6.0,16.0,no,delivered,5,1301.05,-10.0,True,5.598321858864027,28.07011866235167
10288.0,ecom express,fragile items,ev van,standard,south,cold,89.0,12.26,2.0,24.0,no,delivered,5,481.78,-22.0,True,5.413258426966292,39.29690048939641
10289.0,ekart,cosmetics,truck,same day,south,foggy,169.9,49.49,5.0,8.0,no,delivered,3,1097.97,-3.0,True,6.462448499117127,22.18569407961204
10290.0,ekart,clothing,ev van,two day,west,hot,167.6,24.25,6.0,16.0,no,delivered,3,910.75,-10.0,True,5.434069212410502,37.55670103092783
10291.0,ekart,pharmacy,bike,express,south,hot,182.5,18.34,5.0,5.0,yes,delayed,2,1017.52,0.0,True,5.57545205479452,55.48091603053435
10292.0,amazon logistics,clothing,ev van,same day,west,clear,12.3,38.28,1.0,8.0,no,delivered,5,276.34,-7.0,True,22.466666666666665,7.218913270637407
10293.0,delhivery,groceries,scooter,standard,south,foggy,138.7,46.59,7.0,24.0,no,delivered,5,833.27,-17.0,True,6.007714491708724,17.885168491092507
10294.0,ecom express,furniture,ev bike,two day,north,cold,232.2,40.56,6.0,16.0,no,delivered,5,1282.68,-10.0,True,5.524031007751939,31.624260355029584
10295.0,xpressbees,automobile parts,truck,same day,south,stormy,225.1,35.92,11.0,8.0,yes,delayed,2,1333.26,3.0,False,5.922967569968903,37.117483296213805
10296.0,fedex,documents,truck,same day,central,stormy,130.3,5.52,7.0,8.0,no,delivered,5,768.06,-1.0,True,5.894551036070605,139.1413043478261
10297.0,shadowfax,electronics,bike,express,west,cold,35.1,6.64,1.0,2.0,no,delivered,4,245.42,-1.0,True,6.992022792022792,36.96084337349397
10298.0,ecom express,groceries,truck,same day,east,foggy,160.1,43.08,7.0,8.0,no,delivered,5,1029.74,-1.0,True,6.431855090568395,23.90297121634169
10299.0,xpressbees,automobile parts,bike,same day,south,foggy,182.8,31.82,10.0,8.0,yes,delayed,3,1109.46,2.0,False,6.06925601750547,34.86675047140164
10300.0,ekart,fragile items,truck,standard,south,foggy,245.5,34.41,10.0,24.0,no,delivered,5,1330.73,-14.0,True,5.420488798370672,38.67276954373729
10301.0,delhivery,electronics,van,same day,east,cold,230.6,36.32,6.0,8.0,no,delivered,4,1361.96,-2.0,True,5.9061578490893325,37.4988986784141
10302.0,shadowfax,electronics,scooter,standard,central,stormy,112.1,5.61,9.0,24.0,no,delivered,4,577.33,-15.0,True,5.150133809099019,102.9108734402852
10303.0,blue dart,cosmetics,van,same day,south,stormy,187.9,14.52,9.0,8.0,yes,failed,1,1083.06,1.0,False,5.764023416711016,74.5909090909091
10304.0,delhivery,cosmetics,scooter,two day,central,cold,158.4,37.52,5.0,16.0,no,delivered,5,904.56,-11.0,True,5.71060606060606,24.10874200426439
10305.0,ecom express,pharmacy,bike,two day,south,rainy,66.8,48.48,5.0,16.0,no,delivered,5,479.44,-11.0,True,7.177245508982036,9.88943894389439
10306.0,fedex,electronics,bike,express,north,foggy,80.2,47.56,5.0,3.0,yes,delayed,2,593.68,2.0,False,7.402493765586034,12.482758620689653
10307.0,shadowfax,documents,van,two day,west,stormy,213.4,6.76,9.0,16.0,no,delivered,5,1087.28,-7.0,True,5.095032802249297,160.84023668639054
10308.0,blue dart,fragile items,ev bike,two day,north,stormy,217.3,27.47,13.0,16.0,no,delivered,4,1168.91,-3.0,True,5.379245283018868,42.552238805970156
10309.0,delhivery,clothing,truck,express,west,rainy,215.7,5.68,13.0,6.0,yes,delayed,2,1145.54,7.0,False,5.3108020398701905,201.67957746478874
10310.0,delhivery,clothing,bike,express,central,clear,102.1,29.51,4.0,4.0,yes,delayed,3,649.03,0.0,True,6.356807051909892,21.993561504574718
10311.0,dhl,furniture,van,standard,north,foggy,153.3,29.98,7.0,24.0,no,delivered,5,856.44,-17.0,True,5.586692759295499,28.56704469646431
10312.0,delhivery,cosmetics,truck,same day,east,foggy,59.9,9.91,3.0,8.0,no,delivered,5,429.23,-5.0,True,7.165776293823039,43.312815338042384
10313.0,dhl,fragile items,scooter,express,north,rainy,207.7,49.16,14.0,6.0,yes,delayed,2,1235.98,8.0,False,5.950794415021666,25.1419853539463
10314.0,ekart,pharmacy,bike,same day,east,cold,107.5,12.92,3.0,8.0,no,delivered,4,676.26,-5.0,True,6.290790697674418,52.3421052631579
10315.0,fedex,furniture,scooter,two day,east,rainy,98.0,43.71,6.0,16.0,no,delivered,3,621.13,-10.0,True,6.338061224489796,14.21024937085335
10316.0,shadowfax,groceries,bike,standard,north,hot,105.1,48.78,4.0,24.0,no,delivered,5,671.84,-20.0,True,6.392388201712655,13.772857728577286
10317.0,ekart,electronics,scooter,express,north,cold,15.4,48.7,0.0,2.0,no,delivered,4,273.1,-2.0,True,17.733766233766236,5.607802874743327
10318.0,fedex,documents,truck,same day,east,cold,132.8,36.34,4.0,8.0,no,delivered,5,873.02,-4.0,True,6.57394578313253,24.02366538249862
10319.0,delhivery,clothing,ev bike,same day,central,cold,159.9,38.47,7.0,8.0,no,delivered,4,1014.91,-1.0,True,6.347154471544715,26.38185599168183
10320.0,ekart,electronics,ev van,two day,south,clear,21.9,16.93,0.0,16.0,no,delivered,5,160.29,-16.0,True,7.319178082191781,9.467808623744832
10321.0,ecom express,cosmetics,ev bike,two day,central,hot,112.1,19.56,3.0,16.0,no,delivered,4,619.18,-13.0,True,5.523461195361285,31.655419222903884
10322.0,ecom express,groceries,van,express,north,foggy,295.9,48.31,12.0,7.0,yes,delayed,3,1632.7206,5.0,False,5.517812098681988,33.79674187538812
10323.0,fedex,furniture,ev van,same day,north,cold,138.2,4.02,4.0,8.0,no,delivered,4,803.06,-4.0,True,5.810853835021708,199.76616915422886
10324.0,ecom express,clothing,ev van,express,south,stormy,120.7,25.11,9.0,4.0,yes,delayed,3,728.83,5.0,False,6.038359569179785,29.025487853444844
10325.0,fedex,pharmacy,van,standard,north,rainy,176.3,12.38,9.0,24.0,no,delivered,5,918.64,-15.0,True,5.210663641520136,74.20355411954765
10326.0,blue dart,clothing,bike,same day,north,clear,110.3,8.82,5.0,8.0,no,delivered,4,677.96,-3.0,True,6.1465095194922945,76.86621315192744
10327.0,amazon logistics,cosmetics,van,two day,south,hot,37.4,14.8,1.0,16.0,no,delivered,4,231.4,-15.0,True,6.18716577540107,15.635135135135135
10328.0,dhl,cosmetics,van,two day,east,stormy,239.8,39.47,12.0,16.0,no,delivered,5,1317.41,-4.0,True,5.493786488740617,33.37750190017735
10329.0,shadowfax,documents,ev bike,express,central,rainy,239.1,34.08,8.0,6.0,yes,delayed,3,1347.74,2.0,False,5.6367210372229195,39.54636150234742
10330.0,shadowfax,clothing,bike,two day,west,foggy,219.4,23.58,7.0,16.0,no,delivered,5,1167.74,-9.0,True,5.322424794895168,49.52247667514843
10331.0,ekart,fragile items,truck,standard,west,hot,82.5,21.93,3.0,24.0,no,delivered,5,478.29,-21.0,True,5.797454545454546,21.80984952120383
10332.0,xpressbees,documents,scooter,express,west,clear,169.6,16.45,7.0,5.0,yes,delayed,3,947.35,2.0,False,5.585790094339623,57.589665653495445
10333.0,fedex,clothing,van,express,east,rainy,141.6,38.04,8.0,4.0,yes,failed,1,872.12,4.0,False,6.159039548022599,22.926393270241853
10334.0,dhl,groceries,bike,express,north,clear,204.1,7.39,4.0,6.0,no,delivered,5,1092.67,-2.0,True,5.35360117589417,147.8579161028417
10335.0,ekart,automobile parts,truck,two day,south,stormy,215.7,11.54,10.0,16.0,no,delivered,4,1113.12,-6.0,True,5.160500695410292,96.45753899480069
10336.0,xpressbees,furniture,bike,express,north,foggy,118.8,22.08,4.0,4.0,yes,delayed,2,710.24,0.0,True,5.978451178451179,32.16666666666667
